id;car_2020;car_2025;car_2030;car_2035;car_2040;car_2045;car_2050;bus_2020;bus_2025;bus_2030;bus_2035;bus_2040;bus_2045;bus_2050;train_2020;train_2025;train_2030;train_2035;train_2040;train_2045;train_2050
790;0,111036579;0,143427196;0,154750028;0,110363832;0,108851556;0,15119365;0,133134223;0,345926187;0,213008942;0,279666767;0,362536553;0,353698106;0,277983169;0,360036843;0,072127269;0,001498102;0,060278403;0,072683411;0,071504065;0,0522034;0,074287429
791;0,104660013;0,131499084;0,124555632;0,078064203;0,068439246;0,148218761;0,092450025;0,345926187;0,213008942;0,279666767;0,362536553;0,353698106;0,277983169;0,360036843;0,008925976;0,003879658;0,012843026;0,008223186;0,009466927;0,010654965;0,008664609
792;0,04831314;0,078522876;0,03191964;0,035959816;0,034062703;0,087676173;0,039183618;0,345926187;0,213008942;0,279666767;0,362536553;0,353698106;0,277983169;0,360036843;0,000678987;0,001339421;0,000850803;0,0028608;0,000868544;0,001911286;0,001278556
793;0,049774521;0,060937161;0,048208986;0,03522867;0,055832552;0,061577742;0,049619544;0,345926187;0,213008942;0,279666767;0,362536553;0,353698106;0,277983169;0,360036843;5,97E-10;0,000659328;0,002248808;0,003725094;0,001372054;0,003047128;0,001941368
794;0,056091635;0,057534414;0,048458182;0,052738472;0,060926028;0,050953179;0,055851851;0,345926187;0,213008942;0,279666767;0,362536553;0,353698106;0,277983169;0,360036843;0,003957907;0,003683335;0,002206056;0,003695728;0,001269306;0,000959564;0,001171267
795;0,057855617;0,054019111;0,029969428;0,057875474;0,067087042;0,048031651;0,061952064;0,345926187;0,213008942;0,279666767;0,362536553;0,353698106;0,277983169;0,360036843;0,001816923;0,000547566;0,002278737;0,003986317;0,001685641;0,001676115;0,001770836
796;0,049955495;0,044532218;0,038213188;0,040370483;0,046106625;0,047185324;0,038633017;0,34573917;0,212961562;0,279666767;0,362536553;0,353506485;0,277983169;0,359702774;0,002016022;0,003158686;0,002453079;0,003941661;0,002506511;0,001286614;0,002218332
797;0,074116101;0,062589828;0,042455698;0,050292837;0,098643784;0,043904989;0,106274951;0,330515974;0,20449709;0,279666767;0,360267197;0,337527443;0,277983169;0,344638238;0,044081194;0,054373812;0,004818158;0,009184187;0,045161678;0,005533433;0,043000142
798;0,064387134;0,054574425;0,012245554;0,00661527;0,047643852;0,025247959;0,041444232;0,005232724;0,00341517;0,004661113;0,005829388;0,005244457;0,004633053;0,005580931;0,132118817;0,135691814;0,04093292;0,057677402;0,132470478;0,044358246;0,133402228
799;0,040663133;0,032966491;0,007380695;0,01633211;0,0548399;0,014040294;0,047450177;0;0;0;0;0;0;0;0,166548911;0,17387548;0,088687777;0,115237157;0,171039608;0,094952374;0,176603963
800;0,078343402;0,055653852;0,029877848;0,037378171;0,106799308;0,016216905;0,111133807;0;0;0;0;0;0;0;0,171071513;0,18144253;0,119289454;0,143468889;0,181106086;0,118918067;0,180458432
801;0,143377824;0,119294903;0,079759224;0,11269518;0,169859898;0,056292124;0,189702842;0;0;0;0;0;0;0;0,186511688;0,182125039;0,1344188;0,156443198;0,182129424;0,130499565;0,185537457
802;0,115359427;0,113684486;0,128694781;0,157395802;0,115332272;0,101345622;0,09686346;0;0;0;0;0;0;0;0,188543902;0,176983764;0,140265337;0,164149532;0,181643027;0,126643151;0,188553061
803;0,111287486;0,096102503;0,147751166;0,164709781;0,122187949;0,126296257;0,102639848;0;0;0;0;0;0;0;0,18827307;0,179886024;0,146912845;0,165197888;0,184145676;0,132688535;0,188084961
804;0,108723229;0,099719033;0,147546512;0,179295742;0,105897631;0,121112421;0,108171256;0;0;0;0;0;0;0;0,187438531;0,187617644;0,145194826;0,171072458;0,188776157;0,135523111;0,184954398
805;0,11044897;0,104273139;0,150478116;0,158508327;0,105965225;0,136462529;0,111471065;0;0;0;0;0;0;0;0,181287302;0,190995143;0,14728103;0,170612035;0,185701165;0,13669663;0,183678919
806;0,107214884;0,106182352;0,163378462;0,209360075;0,130671643;0,143551698;0,13221547;0;0;0;0;0;0;0;0,196512936;0,190680397;0,14397955;0,165499667;0,18798485;0,142274505;0,184318696
807;0,171576524;0,160012382;0,122758854;0,187113071;0,224615299;0,14607537;0,214154288;0;0;0;0;0;0;0;0,188136024;0,186263006;0,137067642;0,165414441;0,185622512;0,154213681;0,183336672
808;0,221569689;0,215787609;0,145514055;0,166225318;0,276017428;0,15154433;0,275935988;0;0;0;0;0;0;0;0,179350236;0,187141187;0,137888167;0,162731478;0,188014994;0,14910307;0,180540888
809;0,260079155;0,221591531;0,17913153;0,211261515;0,268746103;0,15895138;0,275373987;0;0;0;0;0;0;0;0,18347916;0,18900987;0,134725972;0,159333627;0,18210567;0,129406677;0,180078215
810;0,29929913;0,255579187;0,232231885;0,275772459;0,283537948;0,181657046;0,29392859;0;0;0;0;0;0;0;0,174864382;0,182735116;0,129744887;0,161375348;0,181336685;0,121043924;0,176437271
811;0,231721925;0,209145827;0,195104956;0,218077706;0,174421939;0,177771729;0,158922156;0;0;0;0;0;0;0;0,164047203;0,179059842;0,112747117;0,155203354;0,175455703;0,112796889;0,175768183
812;0,138075171;0,142838165;0,151569575;0,169410351;0,10804171;0,163851758;0,10726098;0;0;0;0;0;0;0;0,156604168;0,176769729;0,078403449;0,146863889;0,170012695;0,085274764;0,173247068
813;0,109595173;0,129937453;0,113073604;0,139004467;0,080881223;0,134175764;0,098690194;0,18068316;0,186797815;0,110890816;0,148135982;0,184963507;0,10649324;0,18288889;0,145236099;0,172409513;0,017868725;0,125167705;0,150492675;0,01948887;0,153232375
814;0,101600101;0,124377404;0,164217866;0,179586968;0,100910092;0,148163708;0,112115383;0,35592543;0,373909946;0,221781632;0,289346739;0,360389581;0,21298648;0,364299734;0,066222756;0,078258259;0,006005657;0,055865985;0,07128801;0,005944336;0,072187377
815;0,09403152;0,100218417;0,122238845;0,115083866;0,070394047;0,141631434;0,091645606;0,35592543;0,373909946;0,221781632;0,289346739;0,360389581;0,21298648;0,364299734;0,006351853;0,006991314;0,004131572;0,01119994;0,008044183;0,002901422;0,009108155
816;0,055399046;0,061591398;0,040256483;0,036273293;0,031336847;0,085317289;0,027132598;0,35592543;0,373909946;0,221781632;0,289346739;0,360389581;0,21298648;0,364299734;0,001078826;0,002326645;0,000850539;0,001453079;0,001841356;0,00118999;0,00233721
817;0,055617405;0,049252849;0,055857885;0,038273569;0,032916773;0,072329556;0,032905038;0,35592543;0,373909946;0,221781632;0,289346739;0,360389581;0,21298648;0,364299734;0,001289062;0,001646;0,001653397;0,002238343;0,004937614;0,001281686;0,003237348
818;0,062885337;0,05093031;0,045695219;0,033892347;0,041858305;0,055744484;0,048356854;0,35592543;0,373909946;0,221781632;0,289346739;0,360389581;0,21298648;0,364299734;0,001160775;0,000285761;0,00152109;0,001580262;0,005114109;0,000635622;0,00402947
819;0,063693794;0,053060326;0,044630559;0,04858338;0,052192153;0,056433922;0,041818021;0,35592543;0,373909946;0,221781632;0,289346739;0,360389581;0,21298648;0,364299734;0,002757512;0,001666973;0,002010786;0,002899437;0,005281798;0,003365653;0,003678526
820;0,050142982;0,052850003;0,04057359;0,044380601;0,053663845;0,045803917;0,03954274;0,355749626;0,373621799;0,221686733;0,289346739;0,360389581;0,212946292;0,364299734;0,00207189;0,003137584;0,003564103;0,002313715;0,005144463;0,003487647;0,004945776
821;0,072403914;0,061234948;0,069929426;0,031143921;0,041944508;0,058764519;0,048537917;0,342732775;0,356206071;0,213338881;0,289346739;0,356918458;0,202398305;0,360141913;0,035507872;0,047544381;0,05132133;0,005482967;0,008174071;0,042464856;0,010262288
822;0,066933401;0,062914367;0,043682931;0,010617444;0,012426717;0,05544057;0,01222388;0,005348116;0,005634971;0,003320824;0,004822446;0,005771266;0,003239721;0,005819606;0,13436274;0,14192965;0,13925346;0,037845159;0,0581888;0,128661106;0,061510647
823;0,048996505;0,04808908;0,041627931;0,007027525;0,013837846;0,040627799;0,011548744;0;0;0;0;0;0;0;0,187243155;0,178864422;0,187440216;0,091851679;0,123034975;0,169946778;0,123236188
824;0,078121332;0,070311998;0,095107273;0,032781762;0,046291762;0,066501072;0,046902907;0;0;0;0;0;0;0;0,191152185;0,197042077;0,192560936;0,122697703;0,152160484;0,178386456;0,153212106
825;0,134639073;0,131442965;0,152203236;0,073836758;0,098205034;0,121181554;0,114542997;0;0;0;0;0;0;0;0,17337174;0,202401472;0,196893045;0,139008873;0,160556076;0,181078279;0,163356851
826;0,119001802;0,112978322;0,105890821;0,112005695;0,14733903;0,10244158;0,170677018;0;0;0;0;0;0;0;0,17157941;0,191698347;0,199467642;0,145606638;0,161603737;0,184069211;0,167350381
827;0,114492753;0,111034686;0,099697201;0,127223734;0,190971192;0,108859355;0,167020565;0;0;0;0;0;0;0;0,179446314;0,199674079;0,198507789;0,144020479;0,164188292;0,186025082;0,168345385
828;0,115417758;0,107016576;0,118352725;0,136077485;0,190276597;0,1102307;0,187698238;0;0;0;0;0;0;0;0,192466083;0,193818715;0,200494405;0,14582332;0,168542031;0,185123783;0,167399883
829;0,120732252;0,112901755;0,09543579;0,15564316;0,166717463;0,120129095;0,191820401;0;0;0;0;0;0;0;0,195430747;0,188153827;0,203750731;0,14287933;0,170280813;0,185657386;0,169270626
830;0,117970478;0,118274051;0,116597506;0,148402669;0,1971605;0,118151154;0,1847501;0;0;0;0;0;0;0;0,190886446;0,190217186;0,201509716;0,140225091;0,170301834;0,189540448;0,16960766
831;0,167715708;0,16416052;0,227907608;0,152948417;0,190555932;0,163001644;0,212217394;0;0;0;0;0;0;0;0,195263699;0,179373348;0,202699163;0,14089221;0,167442143;0,194241049;0,164326191
832;0,237727638;0,236181489;0,261034608;0,141714315;0,171485715;0,193608066;0,207649659;0;0;0;0;0;0;0;0,194897897;0,189013081;0,202762621;0,141104258;0,164777364;0,199813266;0,162281701
833;0,258794347;0,253684795;0,25914815;0,15974271;0,178124943;0,217202029;0,192313078;0;0;0;0;0;0;0;0,193495206;0,177410051;0,200778942;0,13678868;0,161554383;0,188571947;0,163193804
834;0,286153909;0,282318122;0,29912161;0,244637624;0,269603236;0,25572495;0,272297755;0;0;0;0;0;0;0;0,188806016;0,167790451;0,19083204;0,129136589;0,155690497;0,197789038;0,164202268
835;0,207715322;0,214855447;0,141721929;0,1958742;0,237119606;0,192547876;0,227089528;0;0;0;0;0;0;0;0,181243215;0,179006986;0,188050613;0,117080402;0,157515603;0,192096967;0,161735014
836;0,144454299;0,141362921;0,110773729;0,140738657;0,176461225;0,136539367;0,149707581;0;0;0;0;0;0;0;0,176058344;0,168104268;0,183339002;0,081440981;0,14679691;0,181230643;0,15424423
837;0,119570998;0,112031356;0,096871202;0,109806287;0,129747519;0,119802059;0,113765969;0,178123352;0,17969217;0,197557633;0,111654585;0,148506712;0,185100592;0,147327878;0,167228475;0,157285594;0,160851881;0,018234318;0,123640276;0,165633716;0,12924233
838;0,109390427;0,106707608;0,106944597;0,170617302;0,177104984;0,102715476;0,153419019;0,358525275;0,361651597;0,392565786;0,22330917;0,288709354;0,371788849;0,293365081;0,084227386;0,091933994;0,079163425;0,003781347;0,058629299;0,07279639;0,059105311
839;0,089612712;0,093630182;0,08288096;0,138281941;0,118389152;0,102682012;0,117074795;0,358525275;0,361651597;0,392565786;0,22330917;0,288709354;0,371788849;0,293365081;0,009191663;0,009331213;0,00995758;0,002221569;0,012699854;0,006867181;0,011680745
840;0,0626678;0,057826741;0,039721492;0,042645701;0,033730704;0,059249876;0,033749136;0,358525275;0,361651597;0,392565786;0,22330917;0,288709354;0,371788849;0,293365081;0,002295914;0,000722589;0,001294691;0,000508825;0,001321251;0,000942644;0,000686617
841;0,043305702;0,05227792;0,044423159;0,054163378;0,035289693;0,04890862;0,035678831;0,358525275;0,361651597;0,392565786;0,22330917;0,288709354;0,371788849;0,293365081;0,00701583;0,003132217;0,000850567;0,001313636;0,002331005;0,000354485;0,003346239
842;0,040500597;0,050534041;0,055732562;0,05650134;0,039731437;0,055630458;0,035566756;0,358525275;0,361651597;0,392565786;0,22330917;0,288709354;0,371788849;0,293365081;0,00311215;0,005312844;0,00195458;0,001656431;0,003802008;4,11E-10;0,003213398
843;0,044060496;0,054989151;0,062071749;0,052070488;0,045182871;0,058143904;0,038953168;0,358525275;0,361651597;0,392565786;0,22330917;0,288709354;0,371788849;0,293365081;0,007865641;0,001344538;0,001609255;0,001150972;0,002443207;0,001665303;0,002737535
844;0,045679205;0,0388;0,04921977;0,046183272;0,037585434;0,056379118;0,038101345;0,358525275;0,361516941;0,392177753;0,223166019;0,288709354;0,371605722;0,293365081;0,001585909;0,003451398;0,003539633;0,002966628;0,002609021;0,000841335;0,002295093
845;0,040640378;0,074260071;0,089294409;0,078453097;0,044178201;0,070818398;0,041425821;0,355505578;0,345604446;0,372991088;0,214518802;0,288709354;0,353842345;0,293365081;0,005593985;0,050958904;0,047021196;0,045778412;0,005428877;0,026456856;0,006185912
846;0,022768375;0,052513848;0,039416607;0,050685976;0,011973857;0,059553148;0,009990038;0,005771211;0,005393724;0,00584597;0,003616922;0,004811823;0,005517494;0,004889418;0,057318417;0,134638365;0,139428287;0,138850625;0,034349749;0,110740986;0,042431698
847;0,012105703;0,045685117;0,038097704;0,039872753;0,008078644;0,048394316;0,009646832;0;0;0;0;0;0;0;0,125114674;0,16656093;0,180176201;0,179067475;0,086044931;0,176000858;0,091069625
848;0,024538818;0,07187642;0,119306984;0,103564182;0,036916119;0,07256483;0,026021118;0;0;0;0;0;0;0;0,14287031;0,19216399;0,18938956;0,185750391;0,11993833;0,205786923;0,1192938
849;0,066675668;0,147613169;0,177975391;0,142281713;0,086448464;0,148127132;0,106082207;0;0;0;0;0;0;0;0,145869203;0,193399849;0,189370836;0,187137731;0,134596905;0,210708458;0,13709969
850;0,106902217;0,11731156;0,096642142;0,089415743;0,120971775;0,121037181;0,118057389;0;0;0;0;0;0;0;0,153502671;0,190242987;0,194796171;0,194834092;0,139931526;0,206489462;0,143553275
851;0,139451828;0,112405125;0,098969763;0,109638949;0,150026108;0,10328526;0,15582486;0;0;0;0;0;0;0;0,16334976;0,195131566;0,190715933;0,193305753;0,145575656;0,199794359;0,146354806
852;0,157707539;0,108984738;0,106731758;0,113065813;0,132398949;0,123963725;0,153822539;0;0;0;0;0;0;0;0,172626081;0,191795697;0,18972877;0,192910207;0,147073518;0,199903953;0,143057272
853;0,161910738;0,110792116;0,114428733;0,113224382;0,144844946;0,114659331;0,138200063;0;0;0;0;0;0;0;0,167400396;0,195857753;0,187753605;0,192301294;0,144807345;0,188899389;0,145660055
854;0,174630449;0,119134403;0,129455829;0,143238386;0,148011686;0,111778985;0,154223366;0;0;0;0;0;0;0;0,175787281;0,192012269;0,188480512;0,189390326;0,148365385;0,192016618;0,14722159
855;0,185799971;0,180285505;0,208514211;0,205461203;0,16745579;0,163196638;0,165990815;0;0;0;0;0;0;0;0,172621677;0,187752345;0,183579028;0,190753198;0,143735377;0,1771974;0,141719612
856;0,188531334;0,232794312;0,270542908;0,251890784;0,151473434;0,236105482;0,137359119;0;0;0;0;0;0;0;0,169429522;0,187080501;0,185959198;0,188971386;0,138039247;0,188761185;0,140998724
857;0,175910541;0,241797814;0,28496069;0,235988835;0,154649548;0,250105614;0,173878135;0;0;0;0;0;0;0;0,162150505;0,197621714;0,186435486;0,189562566;0,133418778;0,188767374;0,135728572
858;0,231739824;0,26476552;0,284273407;0,281561448;0,212231059;0,259699908;0,261740779;0;0;0;0;0;0;0;0,151012915;0,192243442;0,183138814;0,189434793;0,128926247;0,18648281;0,129359018
859;0,244573378;0,213657016;0,17429127;0,150330446;0,184083042;0,20183557;0,215141121;0;0;0;0;0;0;0;0,146256338;0,185074112;0,178231262;0,182826339;0,122187537;0,18340993;0,114809907
860;0,192790959;0,130787129;0,107425145;0,100452974;0,161146951;0,135357286;0,144865735;0;0;0;0;0;0;0;0,143102533;0,174128921;0,173611302;0,175385806;0,079526664;0,174662554;0,075773284
861;0,157998325;0,100006312;0,091084965;0,082060671;0,129861723;0,105641849;0,123482271;0,140855467;0,178265864;0,182583528;0,192200114;0,107670169;0,185019262;0,10868962;0,135606808;0,158915676;0,156631737;0,154948883;0,018412346;0,15479264;0,018971631
862;0,164253212;0,092053445;0,111425422;0,104236285;0,169681751;0,096836166;0,167664435;0,279045188;0,35470952;0,364226316;0,382695988;0,215340338;0,361345203;0,21737924;0,052562985;0,094262305;0,073534627;0,074719979;0,003213295;0,07027933;0,003730443
863;0,139205615;0,087202479;0,081577724;0,076699957;0,10705634;0,086491289;0,132677027;0,279045188;0,35470952;0,364226316;0,382695988;0,215340338;0,361345203;0,21737924;0,010086824;0,012452843;0,008576514;0,008698835;0,003640594;0,006865884;0,003554062
864;0,078590668;0,057104024;0,029826384;0,032433388;0,030608911;0,056646569;0,030020723;0,279045188;0,35470952;0,364226316;0,382695988;0,215340338;0,361345203;0,21737924;0,000929232;0,001421273;0,001102373;0,000771478;0,001110971;0,001243722;0,000752339
865;0,056759358;0,059099663;0,050975758;0,050537554;0,052009703;0,060258492;0,036323996;0,279045188;0,35470952;0,364226316;0,382695988;0,215340338;0,361345203;0,21737924;0,005176862;0,001921651;0,001615968;0,001645246;0,001379171;0,000958886;0,001055677
866;0,050536038;0,059011843;0,064181513;0,054970228;0,058987083;0,060493325;0,046943569;0,279045188;0,35470952;0,364226316;0,382695988;0,215340338;0,361345203;0,21737924;0,002421267;0,002839808;0,001732284;0,001908627;0,001759252;0,000944653;0,002018922
867;0,048291957;0,061826184;0,060156707;0,069679534;0,054632564;0,065861241;0,045417066;0,279045188;0,35470952;0,364226316;0,382695988;0,215340338;0,361345203;0,21737924;0,008169598;0,001885482;0,001646331;0,001849202;0,002054366;0,0014938;0,00123351
868;0,03255945;0,043424414;0,051368675;0,042357787;0,034536465;0,049024682;0,042656883;0,279045188;0,354667041;0,363995419;0,38249338;0,215190183;0,361063754;0,217266297;0,005531851;0,002347989;0,002897257;0,00285955;0,002922109;0,000855681;0,00278026
869;0,028175782;0,0556339;0,097844111;0,087911921;0,086634152;0,066698834;0,083846894;0,279045188;0,340281165;0,346677757;0,365677783;0,20573402;0,340961574;0,209015744;0,003308431;0,042228034;0,043084982;0,044356087;0,047819987;0,033541506;0,043894572
870;0,018203309;0,065834745;0,060676851;0,049300741;0,032175792;0,066604204;0,035346762;0,004650753;0,005335692;0,005415716;0,005806485;0,003277545;0,005428507;0,003345648;0,039990476;0,134615199;0,13602094;0,134035857;0,138147483;0,128075781;0,134806743
871;0,009958739;0,052692703;0,033847673;0,050581988;0,03714098;0,050549159;0,046178367;0;0;0;0;0;0;0;0,096354626;0,159034427;0,180795682;0,173573979;0,173749284;0,163240613;0,174299457
872;0,01977482;0,081617995;0,099433021;0,11074936;0,087448811;0,082494564;0,103109588;0;0;0;0;0;0;0;0,125237888;0,177460541;0,193630292;0,18243053;0,180676697;0,17230171;0,182721877
873;0,046327123;0,141109606;0,179778888;0,188920584;0,158459383;0,146675706;0,160274359;0;0;0;0;0;0;0;0,129748554;0,187374317;0,195886421;0,1905819;0,186110918;0,174806592;0,184958699
874;0,085967402;0,123927808;0,106214002;0,108529644;0,104425284;0,112572194;0,091616016;0;0;0;0;0;0;0;0,123659361;0,189449597;0,19270176;0,191529914;0,187281916;0,182587373;0,185590508
875;0,110275064;0,108119676;0,101391274;0,104564057;0,102931698;0,106080788;0,086734059;0;0;0;0;0;0;0;0,133394268;0,191290654;0,192734591;0,191969629;0,188532751;0,181840683;0,188640754
876;0,124160457;0,117301893;0,113632194;0,118228405;0,100417248;0,10701099;0,115233467;0;0;0;0;0;0;0;0,135344956;0,186519686;0,193229047;0,189625263;0,188145198;0,177687549;0,192317382
877;0,123599859;0,129799444;0,112897143;0,109015024;0,100145792;0,104473854;0,109072009;0;0;0;0;0;0;0;0,149377867;0,196213205;0,188194774;0,194782728;0,186443032;0,188223695;0,19053641
878;0,15397376;0,115869047;0,131726383;0,116507918;0,107999885;0,118687529;0,120637052;0;0;0;0;0;0;0;0,155717363;0,198391755;0,190923002;0,189887689;0,185526711;0,186586626;0,188125674
879;0,151748823;0,176135597;0,203285176;0,230041301;0,196325077;0,164293976;0,187818847;0;0;0;0;0;0;0;0,145350065;0,198981466;0,192130298;0,187286793;0,181062045;0,189629166;0,187759823
880;0,141776695;0,225007167;0,29634146;0,275595988;0,245573461;0,232331626;0,25037425;0;0;0;0;0;0;0;0,131370522;0,186601923;0,191976827;0,186789614;0,182161793;0,187735552;0,187750104
881;0,137099095;0,247432505;0,323537619;0,244091639;0,265579956;0,274449252;0,239185456;0;0;0;0;0;0;0;0,133208401;0,186670122;0,192829612;0,186688334;0,18398235;0,175207477;0,182857741
882;0,176308746;0,266708513;0,335099563;0,305272059;0,266499632;0,288128211;0,307714553;0;0;0;0;0;0;0;0,117558834;0,184927857;0,189621264;0,187058157;0,180465337;0,186609513;0,183774808
883;0,183958061;0,22027301;0,173955429;0,175097133;0,168853834;0,221873063;0,151965287;0;0;0;0;0;0;0;0,096469631;0,177498679;0,182686681;0,186803227;0,178222401;0,172560628;0,180608162
884;0,153760548;0,149102975;0,111198335;0,113069599;0,0967312;0,149774432;0,089781729;0;0;0;0;0;0;0;0,071023877;0,174985041;0,173424119;0,17464582;0,168825757;0,17154254;0,172746568
885;0,123933727;0,123404752;0,095514294;0,076355413;0,092967988;0,109112096;0,078736366;0,103777988;0,176721741;0,186278031;0,178701446;0,185466213;0,182810995;0,186808252;0,015883869;0,145867504;0,161166917;0,154760316;0,153328712;0,160689557;0,157076326
886;0,142190226;0,115877798;0,114083609;0,100676092;0,104083451;0,113368241;0,098688439;0,207555976;0,353903471;0,366262764;0,356232963;0,366899754;0,362188852;0,376077454;0,011695202;0,070408576;0,079360695;0,074021995;0,076299597;0,074868555;0,078264916
887;0,142481737;0,086340991;0,081386299;0,087176223;0,074710717;0,09025551;0,065662391;0,207555976;0,353903471;0,366262764;0,356232963;0,366899754;0,362188852;0,376077454;0,007085901;0,00552673;0,00932442;0,008005189;0,01135752;0,010945167;0,010107631
888;0,094011962;0,054913826;0,038017986;0,037885978;0,032450057;0,053389422;0,03406612;0,207555976;0,353903471;0,366262764;0,356232963;0,366899754;0,362188852;0,376077454;0,001481066;0,001071412;0,000984844;0,001187723;0,001182084;4,19E-10;0,00082141
889;0,070974104;0,054802545;0,054554068;0,058247611;0,051057221;0,049680255;0,05609528;0,207555976;0,353903471;0,366262764;0,356232963;0,366899754;0,362188852;0,376077454;0,004117261;0,000159817;0,002022962;0,001032664;0,001484719;0,000136314;0,001651613
890;0,058379948;0,058547314;0,06768856;0,065812761;0,050516618;0,051096451;0,047489678;0,207555976;0,353903471;0,366262764;0,356232963;0,366899754;0,362188852;0,376077454;0,000685915;0,000393027;0,001772949;0,001587819;0,001701409;0,000636772;0,001788026
891;0,054270113;0,05457096;0,065383983;0,058690873;0,055287366;0,059594594;0,051275813;0,207555976;0,353903471;0,366262764;0,356232963;0,366899754;0,362188852;0,376077454;1,31E-09;0,003466021;0,001185498;0,001631048;0,001569379;0,00113422;0,002157619
892;0,04620413;0,056704902;0,041364574;0,036645753;0,053127292;0,049945236;0,0521876;0,207478018;0,353731175;0,366075917;0,356107979;0,366715742;0,362052641;0,375995472;0,004450626;0,003531528;0,002843223;0,002830814;0,002968816;0,003147526;0,002670053
893;0,061065035;0,080135719;0,090486775;0,085865076;0,094228899;0,069445525;0,093125038;0,196410499;0,337404475;0,348457683;0,340162965;0,352040887;0,348466135;0,362256389;0,046736222;0,052488766;0,047297081;0,043826911;0,045177919;0,045932484;0,043917734
894;0,054263181;0,076583962;0,062521893;0,047432003;0,043818912;0,06918901;0,044599732;0,003049454;0,005266704;0,005439762;0,005317434;0,005770889;0,005472922;0,005660474;0,130571018;0,144612924;0,139175683;0,134738574;0,133198117;0,141683421;0,136570332
895;0,040349077;0,050405094;0,053531666;0,05011864;0,037835919;0,041133644;0,046024976;0;0;0;0;0;0;0;0,163892815;0,172513313;0,178663347;0,177710171;0,170544189;0,178661318;0,176257524
896;0,065502779;0,083996571;0,120674312;0,102714162;0,088758068;0,068837889;0,098632963;0;0;0;0;0;0;0;0,171869589;0,176175105;0,188365667;0,189636703;0,18088159;0,183450626;0,185989281
897;0,129103648;0,149547829;0,171286193;0,169001794;0,140412848;0,149743225;0,178236989;0;0;0;0;0;0;0;0,178697674;0,195331288;0,188410719;0,191649097;0,185034045;0,194439489;0,191217329
898;0,097685211;0,127495147;0,10464288;0,098999743;0,121076338;0,120329665;0,09850765;0;0;0;0;0;0;0;0,196679447;0,1930162;0,188642003;0,188909334;0,188552015;0,197956217;0,187392906
899;0,086303704;0,115951944;0,124050995;0,112417254;0,104431766;0,105891534;0,112125732;0;0;0;0;0;0;0;0,188847276;0,193350776;0,187620151;0,191350714;0,185482542;0,186414011;0,18945374
900;0,110210278;0,108073419;0,130655196;0,109888425;0,1349434;0,116076597;0,115796485;0;0;0;0;0;0;0;0,176772912;0,183765753;0,185272613;0,19321314;0,18519206;0,186268911;0,19183107
901;0,115243341;0,114506149;0,110029139;0,131838236;0,100795866;0,117662124;0,13431975;0;0;0;0;0;0;0;0,192745065;0,184629395;0,182633482;0,190514608;0,185941303;0,193572586;0,191973135
902;0,121653431;0,114305368;0,133334305;0,131280087;0,133292205;0,116345647;0,137015044;0;0;0;0;0;0;0;0,188174295;0,191652035;0,182892101;0,18727182;0,185389267;0,186665091;0,191139083
903;0,169203188;0,171293743;0,231798283;0,217495437;0,198070267;0,172537829;0,191382495;0;0;0;0;0;0;0;0,185771904;0,182603345;0,180092074;0,18707201;0,184995003;0,193165877;0,186416371
904;0,223829613;0,244570629;0,277088238;0,241120624;0,239194508;0,25066601;0,269128853;0;0;0;0;0;0;0;0,188646795;0,187259785;0,180578601;0,190369895;0,185843253;0,182508522;0,186580301
905;0,251374362;0,275003631;0,274078673;0,252659202;0,284104774;0,266210871;0,268408003;0;0;0;0;0;0;0;0,182999892;0,181134516;0,182847313;0,189198269;0,183142741;0,174536449;0,187107626
906;0,275574504;0,310696843;0,309487746;0,325180794;0,303435679;0,306332045;0,303491845;0;0;0;0;0;0;0;0,190628462;0,184464991;0,179416229;0,183729571;0,182168279;0,170033745;0,188025046
907;0,202759989;0,222846103;0,167413546;0,185091392;0,157230276;0,223453562;0,163937478;0;0;0;0;0;0;0;0,17995156;0,182961355;0,178168769;0,180171533;0,18011898;0,178187995;0,183259216
908;0,14100857;0,153405822;0,088109724;0,108345521;0,094234061;0,142639967;0,096780946;0;0;0;0;0;0;0;0,181556707;0,178590932;0,172833159;0,17419746;0,171746099;0,173534873;0,174587986
909;0,115049426;0,114176584;0,080083151;0,098483298;0,093424585;0,107562097;0,094582011;0,195812728;0,187704576;0,184621389;0,185806981;0,186528778;0,190169624;0,189181576;0,152978438;0,151930016;0,155949291;0,15427499;0,155788267;0,148792993;0,156652691
910;0,10866273;0,115681338;0,087559307;0,106153744;0,107040137;0,112188759;0,127271181;0,392202664;0,3778823;0,372165304;0,372861491;0,372952186;0,374702023;0,376525183;0,072312095;0,073976231;0,076586105;0,075477374;0,073897703;0,074788813;0,076887737
911;0,108133893;0,104211068;0,074829725;0,081128389;0,091481936;0,108327704;0,07795783;0,392202664;0,3778823;0,372165304;0,372861491;0,372952186;0,374702023;0,376525183;0,010033561;0,009796121;0,008243733;0,00855152;0,009929239;0,007704168;0,009449334
912;0,054542005;0,062993041;0,032742527;0,037279025;0,031436281;0,064285728;0,025381393;0,392202664;0,3778823;0,372165304;0,372861491;0,372952186;0,374702023;0,376525183;0,001236956;0,006191783;0,000764765;0,000684861;0,001019754;0,000146062;0,000803257
