id;heat_tww
471;928,5067713
472;941,7663965
473;933,0982021
474;926,6199885
475;912,867046
476;904,0286223
477;896,9018974
478;878,0822892
479;854,6533103
480;845,0714745
481;843,4454492
482;855,2569008
483;860,22138
484;868,9418037
485;890,0356297
486;926,0299655
487;953,9213769
488;959,7833039
489;923,5757896
490;886,5744621
491;826,2303018
492;781,6556619
493;766,3997535
494;771,0469937
495;785,7165761
496;777,2523454
497;780,7800324
498;790,9625496
499;797,0501049
500;805,8493228
501;816,5219063
502;818,4643865
503;810,5875299
504;799,2418932
505;796,3417261
506;802,5054981
507;803,0638146
508;809,2737009
509;821,7856008
510;853,8387266
511;871,9942312
512;875,815595
513;841,6703794
514;807,4249966
515;744,3721808
516;705,4458256
517;694,1696111
518;701,6385441
519;713,2958327
520;698,8601681
521;707,1199208
522;722,9063647
523;735,3012394
524;750,9752876
525;768,9806082
526;778,6253181
527;781,5803626
528;784,4851997
529;802,3185868
530;830,5703628
531;845,8147535
532;866,552779
533;899,1286099
534;943,3415638
535;978,7568761
536;988,7509025
537;943,3937887
538;911,9262773
539;859,883287
540;819,3986377
541;816,3269363
542;826,2073337
543;840,3624653
544;836,8070856
545;842,2252228
546;851,1020668
547;858,0747866
548;867,588752
549;878,8385078
550;881,2470914
551;873,7466637
552;857,0420427
553;848,0315383
554;847,4789015
555;840,8318978
556;839,4420405
557;849,6989891
558;877,1018003
559;893,4437459
560;890,1391745
561;842,772981
562;797,124667
563;734,3069018
564;692,890592
565;676,6780713
566;673,4768318
567;679,7590605
568;665,7020943
569;669,4979187
570;680,7892434
571;688,6638769
572;696,9659456
573;710,0680474
574;714,8634222
575;713,012591
576;713,9781105
577;724,5838921
578;745,217415
579;758,1914949
580;771,4349667
581;799,0087397
582;841,1241576
583;869,1842554
584;877,120109
585;813,6833561
586;776,2259068
587;697,338621
588;631,5272698
589;586,3216183
590;565,0382458
591;557,9885991
592;563,6179199
593;581,4330962
594;610,4507214
595;637,102231
596;665,0269818
597;698,4327567
598;724,0801302
599;743,5228302
600;760,4744335
601;789,4912608
602;825,7225281
603;851,1307977
604;879,0254668
605;918,2695452
606;971,5881482
607;1005,827881
608;1003,171492
609;912,894981
610;849,8537044
611;792,0845907
612;740,5177766
613;706,9384385
614;678,6710527
615;690,9423693
616;732,2679259
617;752,4230475
618;771,736505
619;786,0973141
620;805,3069442
621;823,3427473
622;832,1263213
623;833,4995454
624;822,9139959
625;816,9057929
626;821,6097372
627;820,0996188
628;823,7496231
629;836,1362813
630;868,0901079
631;884,3517699
632;875,8373458
633;827,3708042
634;799,2812599
635;760,4472376
636;738,1616723
637;726,3429428
638;711,6035491
639;719,4560722
640;728,9308579
641;732,2123416
