id;wind
226;0,8639725
227;0,7712425
228;0,8986675
229;0,99763
230;1
231;1
232;1
233;1
234;1
235;1
236;0,993625
237;0,8251725
238;0,7018025
239;0,76721
240;0,76721
241;0,7018025
242;0,76721
243;0,7018025
244;0,76721
245;0,8939225
246;0,9054425
247;0,79889
248;0,9792375
249;0,99475
250;0,9609875
251;0,8132875
252;0,7431125
253;0,3759225
254;0,8475725
255;0,994915
256;0,9998375
257;1
258;1
259;0,9999425
260;0,9950725
261;0,99475
262;0,99475
263;0,9983375
264;1
265;1
266;0,9791625
267;0,8276875
268;0,76721
269;0,7018025
270;0,7810475
271;0,46528
272;0,262155
273;0,2515425
274;0,1504025
275;0,07931525
276;0,131688
277;0,15705
278;0,13893425
279;0,08459
280;0,147655
281;0,3155675
282;0,404735
283;0,1514275
284;0,10874275
285;0,0639345
286;0,03027875
287;0,004885355
288;0,009344225
289;0,01443275
290;0,0470155
291;0,13652025
292;0,12806525
293;0,21313
294;0,3575925
295;0,2926225
296;0,25902
297;0,25902
298;0,299345
299;0,174045
300;0,148595
301;0,08459
302;0,0631695
303;0,038689
304;0,044809
305;0,1095
306;0,3638775
307;0,3172675
308;0,175745
309;0,1621475
310;0,3364775
311;0,19763
312;0,148595
313;0,083162
314;0,026838
315;0,012131
316;0,012131
317;0,005256805
318;0,00098361
319;0,00098361
320;0,006557377
321;0,012131
322;0,00377053
323;0,00098361
324;0,0002459
325;0
326;0
327;0,000622952
328;0,00098361
329;0,00098361
330;0,001330433
331;0,01178425
332;0,0355905
333;0,038689
334;0,038689
335;0,038689
336;0,038689
337;0,04863425
338;0,0890175
339;0,2089275
340;0,3239875
341;0,39344
342;0,42131
343;0,56066
344;0,3731675
345;0,20003
346;0,0690875
347;0,038689
348;0,03116425
349;0,04557425
350;0,1433625
351;0,4116925
352;0,42967
353;0,6771425
354;0,9541725
355;0,99475
356;0,994915
357;0,9998375
358;0,9989525
359;0,9066975
360;0,76721
361;0,76721
362;0,59541
363;0,21916
364;0,1049585
365;0,155475
366;0,2515425
367;0,2515425
368;0,171325
369;0,3531125
370;0,3105475
371;0,25902
372;0,292005
373;0,1014655
374;0,1039135
375;0,253225
376;0,151098
377;0,06928975
378;0,13048
379;0,15705
380;0,090884
381;0,038995
382;0,07005475
383;0,08459
384;0,1425575
385;0,170645
386;0,25902
387;0,1961375
388;0,097873
389;0,05016425
390;0,038689
391;0,07589275
392;0,17043
393;0,26852
394;0,123098
395;0,20145
396;0,1628275
397;0,317425
398;0,65027
399;0,760785
400;0,556865
401;0,325845
402;0,2386225
403;0,11840525
404;0,13286
405;0,3288725
406;0,54115
407;0,518855
408;0,3777575
409;0,206335
410;0,1497225
411;0,05177475
412;0,038689
413;0,06541375
414;0,035641
415;0,0646995
416;0,081224
417;0,042973
418;0,142002
419;0,4312025
420;0,5567575
421;0,40013
422;0,4721625
423;0,76947
424;0,7259
425;0,76721
426;0,7293425
427;0,879525
428;0,94
429;0,967375
430;0,9993875
431;1
432;1
433;0,9791625
434;0,8276875
435;0,76721
436;0,8939225
437;0,8968025
438;0,94
439;0,94
440;0,9417025
441;0,9930475
442;0,995625
443;1
444;1
445;1
446;0,996065
447;0,9883625
448;0,9473
449;0,99475
450;0,9950725
451;0,9999425
452;1
453;0,9982525
454;1
455;1
456;0,995975
457;0,990735
458;0,8942875
459;0,732785
460;0,56066
461;0,5567575
462;0,40013
463;0,53679
464;0,7658325
465;0,6260675
466;0,56066
467;0,4636725
468;0,5809875
469;0,84186
470;0,94
471;0,9839225
472;0,99979
473;0,996025
474;0,8707425
475;0,5882
476;0,56066
477;0,4449975
478;0,212215
479;0,122025
480;0,1808425
481;0,3441525
482;0,42967
483;0,6742625
484;0,8939225
485;0,94
486;0,94
487;0,9546
488;0,9989525
489;1
490;0,9986875
491;1
492;1
493;1
494;1
495;1
496;1
497;1
498;1
499;1
500;1
501;1
502;1
503;1
504;1
505;1
506;1
507;1
508;1
509;0,9951675
510;0,6594975
511;0,3892575
512;0,212215
513;0,2471225
514;0,170645
515;0,09425
516;0,08459
517;0,05628425
518;0,05398925
519;0,1413505
520;0,2553375
521;0,5288325
522;0,853415
523;0,7054375
524;0,7190125
525;0,443605
526;0,39344
527;0,39344
528;0,4208625
529;0,216955
530;0,0570895
531;0,07540975
532;0,0662295
533;0,083162
534;0,040117
535;0,0320495
536;0,038689
537;0,038689
538;0,07459375
539;0,0329855
540;0,038689
541;0,038689
542;0,03839375
543;0,013754
544;0,01168525
545;0,001213105
546;3,06E-05
547;0
548;0
549;0
550;0
551;0
552;0
553;0
554;0
555;0
556;0
557;0
558;0
559;0
560;0,0007541
561;0
562;0
563;0
564;0
565;0
566;0
567;0,000868855
568;0,00098361
569;0,00098361
570;0,000262295
571;0,00098361
572;0,00098361
573;0,00414208
574;0,012131
575;0,012131
576;0,012131
577;0,005628377
578;0,00098361
579;0,00098361
580;0,00098361
581;0,00414208
582;0,012131
583;0,012131
584;0,012131
585;0,012131
586;0,002469958
587;0,00098361
588;0,00098361
589;0,00098361
590;0,00098361
591;0,00098361
592;0,006371653
593;0,012131
594;0,012131
595;0,00377053
596;0,008043653
597;0,012131
598;0,002469958
599;0,008043725
600;0,00098361
601;0,001429508
602;0,011871
603;0,02054075
604;0,005814178
605;0,00098361
606;0,006557377
607;0,012131
608;0,005256878
609;0,012131
610;0,0355905
611;0,038689
612;0,07693975
613;0,07693975
614;0,10874275
615;0,08459
616;0,09425
617;0,24635
618;0,39344
619;0,39344
620;0,3575925
621;0,235225
622;0,1068105
623;0,151735
624;0,1808425
625;0,3441525
626;0,3952975
627;0,65027
628;0,850725
629;0,96555
630;0,994915
631;0,9998375
632;0,9972025
633;1
634;1
635;1
636;1
637;1
638;1
639;1
640;1
641;1
642;1
643;1
644;1
645;1
646;1
647;1
648;1
649;1
650;1
651;1
652;1
653;1
654;1
655;1
656;1
657;1
658;0,997725
659;0,9500375
660;0,95095
661;0,9112025
662;0,94
663;0,9330875
664;0,7368175
665;0,56066
666;0,62951
667;0,9025625
668;0,85294
669;0,466755
670;0,54115
671;0,415735
672;0,42967
673;0,6742625
674;0,7018025
675;0,79889
676;0,732785
677;0,54115
678;0,42131
679;0,5882
680;0,76721
681;0,6398375
682;0,518855
683;0,3665575
684;0,1808425
685;0,2165325
686;0,242025
687;0,148595
688;0,105233
689;0,3204
690;0,2926225
691;0,2515425
692;0,15773
693;0,18424
694;0,4407125
695;0,80071
696;0,9828875
697;0,989215
698;0,9026225
699;0,92253
700;0,6760375
701;0,33869
702;0,301585
703;0,2199325
704;0,28142
705;0,242025
706;0,134103
707;0,05169425
708;0,02319675
709;0,038689
710;0,038689
711;0,02541
712;0,0355905
713;0,038689
714;0,08551475
715;0,223315
716;0,139692
717;0,21313
718;0,352215
719;0,27037
720;0,4978525
721;0,56066
722;0,54115
723;0,2993475
724;0,28142
725;0,2012375
726;0,15705
727;0,15773
728;0,2515425
729;0,25902
730;0,170645
731;0,134103
732;0,0541345
733;0,01319325
734;0,012131
735;0,012131
736;0,02496725
737;0,05169425
738;0,10029025
739;0,21313
740;0,1670225
741;0,05978725
742;0,038689
743;0,038689
744;0,0510745
745;0,006888978
746;0,05631525
747;0,0601095
748;0,04863425
749;0,1658575
750;0,15705
751;0,1425575
752;0,1649925
753;0,05582575
754;0,01292775
755;0,0376265
756;0,038689
757;0,04947975
758;0,207505
759;0,25902
760;0,2688775
761;0,448285
762;0,719015
763;0,5013125
764;0,443605
765;0,56066
766;0,48541
767;0,3575925
768;0,1433425
769;0,0286575
770;0,005885225
771;0,10088975
772;0,15705
773;0,15705
774;0,1774425
775;0,4240425
776;0,8605575
777;0,79025
778;0,8536075
779;0,94
780;0,94
781;0,94
782;0,81905
783;0,9857625
784;0,88405
785;0,46118
786;0,5160675
787;0,672405
788;0,2856925
789;0,1244425
790;0,0728195
791;0,006508105
792;0,003027328
793;0,000704928
794;0
795;0
796;0
797;0
798;0
799;0
800;0,000540985
801;0,003027328
802;0,000868855
803;0
804;0
805;0
806;0
807;0,000943177
808;0,01131355
809;0,00302733
810;0,00098361
811;0,00018032
812;0
813;0,000590173
814;0
815;0,000672125
816;0,006557377
817;0,012131
818;0,012131
819;0,0358965
820;0,081224
821;0,05322425
822;0,038689
823;0,07923475
824;0,082754
825;0,03976
826;0,0296785
827;0,2862225
828;0,264395
829;0,25902
830;0,17866
831;0,0899025
832;0,13048
833;0,148595
834;0,045377
835;0,002710383
836;0,003584805
837;0,0307215
838;0,0342625
839;0,0108305
840;0,00098361
841;0,011142153
842;0,13038775
843;0,3265275
844;0,2632
845;0,2993475
846;0,39344
847;0,3329525
848;0,17043
849;0,085073
850;0,09425
851;0,15705
852;0,206335
853;0,3385475
854;0,5483975
855;0,4432575
856;0,264395
857;0,25902
858;0,25902
859;0,25902
860;0,25902
861;0,2769425
862;0,364315
863;0,1978375
864;0,25392
865;0,3598325
866;0,5160675
867;0,5437525
868;0,33504
869;0,135695
870;0,0639345
871;0,038689
872;0,018204
873;0,001664858
874;0,002469958
875;0,012131
876;0,0355905
877;0,022754
878;0,09956225
879;0,2318275
880;0,25902
881;0,2245475
882;0,07621275
883;0,207505
884;0,22673
885;0,09747025
886;0,0209835
887;0,0355905
888;0,03674125
889;0,012308
890;0,0355905
891;0,03674125
892;0,01292775
893;0,0376265
894;0,05322425
895;0,12565
896;0,206335
897;0,2210775
898;0,0577735
899;0,038689
900;0,022754
901;0,07540975
902;0,08459
903;0,07693975
904;0,0209835
905;0,028331
906;0,0111809
907;0,000848465
908;0,00098033
909;8,52E-05
910;0
911;0
912;0
913;0,000229507
914;0,008043653
915;0,03027875
916;0,055962
917;0,1959125
918;0,0751085
919;0,084284
920;0,06363925
921;0,008366203
922;0,00098361
923;0,0002459
924;0
925;0
926;0
927;0,000295083
928;0,003213128
929;0,00302733
930;0,05842075
931;0,0601095
932;0,05322425
933;0,12565
934;0,18594
935;0,15705
936;0,09425
937;0,07464475
938;0,12565
939;0,112365
940;0,08459
941;0,08459
942;0,08459
943;0,11743
944;0,447245
945;0,7259
946;0,76721
947;0,8536075
948;0,9435075
949;0,6519175
950;0,471475
951;0,443605
952;0,535425
953;0,1773475
954;0,08459
955;0,05981425
956;0,008366203
957;0,00098361
958;0,00040765
959;0,000953008
960;0,00990165
961;0,008786825
962;0,0007541
963;0,002110758
964;0,0293815
965;0,038689
966;0,038689
967;0,038689
968;0,02540975
969;0,038689
970;0,038689
971;0,03600375
972;0,004914855
973;0,00098361
974;0,00414208
975;0,04553575
976;0,011956275
977;0,01443275
978;0,03860025
979;0,015672
980;0,01655725
981;0,06103525
982;0,310075
983;0,3687975
984;0,129583
985;0,13395
986;0,025847
987;0,0355905
988;0,05245925
989;0,09425
990;0,15705
991;0,1341025
992;0,202935
993;0,2688775
994;0,392545
995;0,443605
996;0,56066
997;0,56066
998;0,6054125
999;0,73623
1000;0,490985
1001;0,7236625
1002;0,939425
1003;0,9500375
1004;0,9985125
1005;1
1006;1
1007;1
1008;0,9999825
1009;0,9633725
1010;0,511305
1011;0,2074625
1012;0,25834
1013;0,26126
1014;0,38672
1015;0,5514775
1016;0,838645
1017;0,9500375
1018;0,896805
1019;0,764915
1020;0,5746575
1021;0,7520625
1022;0,876645
1023;0,94
1024;0,9473
1025;0,7041875
1026;0,5601025
1027;0,351585
1028;0,177845
1029;0,61457
1030;0,5013125
1031;0,39344
1032;0,39344
1033;0,39344
1034;0,39344
1035;0,443605
1036;0,622625
1037;0,844965
1038;0,9658725
1039;0,9999425
1040;1
1041;0,99659
1042;0,99475
1043;0,9591625
1044;0,99755
1045;0,9998375
1046;0,994915
1047;0,99475
1048;0,996675
1049;0,9609875
1050;0,8248075
1051;0,7293425
1052;0,411695
1053;0,19324
1054;0,0809255
1055;0,08408
1056;0,0286575
1057;0,012131
1058;0,01832775
1059;0,0677595
1060;0,08459
1061;0,143765
1062;0,21313
1063;0,25902
1064;0,25902
1065;0,25902
1066;0,175745
1067;0,15705
1068;0,151735
1069;0,085073
1070;0,134783
1071;0,285145
1072;0,4326875
1073;0,8183225
1074;0,5942625
1075;0,81511
1076;0,98994
1077;1
1078;1
1079;1
1080;1
1081;1
1082;1
1083;1
1084;1
1085;1
1086;1
1087;1
1088;1
1089;1
1090;1
1091;1
1092;1
1093;1
1094;1
1095;1
1096;1
1097;1
1098;1
1099;1
1100;1
1101;1
1102;1
1103;1
1104;1
1105;1
1106;1
1107;1
1108;0,9953125
1109;0,94219
1110;0,96555
1111;0,99475
1112;0,9774125
1113;0,8420875
1114;0,67082
1115;0,42623
1116;0,182995
1117;0,447245
1118;0,56066
1119;0,7259
1120;0,9238575
1121;0,994385
1122;0,99475
1123;0,99475
1124;0,99475
1125;0,99554
1126;1
1127;1
1128;1
1129;0,99825
1130;1
1131;1
1132;0,9972875
1133;0,99475
1134;0,9838
1135;0,94
1136;0,9518625
1137;0,77304
1138;0,9427775
1139;0,99979
1140;1
1141;1
1142;1
1143;1
1144;1
1145;0,9992125
1146;1
1147;1
1148;1
1149;1
1150;1
1151;1
1152;1
1153;0,9999825
1154;0,995205
1155;0,99475
1156;0,9964125
1157;1
1158;1
1159;1
1160;0,99755
1161;0,99475
1162;0,9964125
1163;0,907755
1164;0,76721
1165;0,76721
1166;0,67082
1167;0,56066
1168;0,56066
1169;0,5355725
1170;0,56066
1171;0,56066
1172;0,4616175
1173;0,1561525
1174;0,08459
1175;0,08459
1176;0,148595
1177;0,12081925
1178;0,0919175
1179;0,22325
1180;0,27261
1181;0,6303425
1182;0,76721
1183;0,888165
1184;0,505245
1185;0,3687975
1186;0,502135
1187;0,404085
1188;0,199985
1189;0,1565675
1190;0,08072225
1191;0,02452475
1192;0,0293935
1193;0,004327955
1194;0,006557377
1195;0,038612
1196;0,10239975
1197;0,02656275
1198;0,03290525
1199;0,004914855
1200;0,003770503
1201;0,00098361
1202;0,00098361
1203;0,00098361
1204;0,00098361
1205;0,00990165
1206;0,0355905
1207;0,01554825
1208;0,001664858
1209;0,001664857
1210;0,02572875
1211;0,07234975
1212;0,08459
1213;0,13048
1214;0,122025
1215;0,151735
1216;0,088696
1217;0,20003
1218;0,3374325
1219;0,5160675
1220;0,471475
1221;0,24635
1222;0,1341025
1223;0,15705
1224;0,15705
1225;0,240325
1226;0,25902
1227;0,3015875
1228;0,502135
1229;0,56066
1230;0,48541
1231;0,39344
1232;0,3329525
1233;0,3112675
1234;0,6862725
1235;0,629505
1236;0,90895
1237;0,896805
1238;0,76721
1239;0,65705
1240;0,4240975
1241;0,3105475
1242;0,1789175
1243;0,3006525
1244;0,2386225
1245;0,15705
1246;0,12081925
1247;0,08459
1248;0,08459
1249;0,043186
1250;0,006666653
1251;0,004324603
1252;8,52E-05
1253;0
1254;0
1255;0
1256;0,000540985
1257;0,006136705
1258;0,11299525
1259;0,1541525
1260;0,06715525
1261;0,038689
1262;0,038689
1263;0,04863425
1264;0,1862525
1265;0,3743375
1266;0,559545
1267;0,5437525
1268;0,235105
1269;0,15705
1270;0,15705
1271;0,1389325
1272;0,1449725
1273;0,0441055
1274;0,182887
1275;0,509
1276;0,56066
1277;0,56066
1278;0,5216375
1279;0,6531125
1280;0,9916875
1281;0,9782875
1282;0,8570625
1283;0,9135075
1284;0,5886875
1285;0,622625
1286;0,80177
1287;0,76721
1288;0,76721
1289;0,63754
1290;0,211245
1291;0,08579775
1292;0,161925
1293;0,08805
1294;0,0174425
1295;0,027623
1296;0,015672
1297;0,00302733
1298;0,00098361
1299;0,000262295
1300;0,000868855
1301;0,0122034
1302;0,081416
1303;0,335315
1304;0,256545
1305;0,15875
1306;0,25392
1307;0,25902
1308;0,25902
1309;0,26126
1310;0,38672
1311;0,39344
1312;0,3329525
1313;0,2386225
1314;0,1774425
1315;0,362075
1316;0,42967
1317;0,51796
1318;0,205995
1319;0,151735
1320;0,088696
1321;0,20003
1322;0,307925
1323;0,6640425
1324;0,80177
1325;0,67036
1326;0,3261975
1327;0,25902
1328;0,25902
1329;0,25902
1330;0,25902
1331;0,25902
1332;0,25902
1333;0,25902
1334;0,1791425
1335;0,09425
1336;0,08459
1337;0,1184035
1338;0,05628425
1339;0,05398925
1340;0,13724575
1341;0,08072225
1342;0,02452475
1343;0,012131
1344;0,005253525
1345;0,000108195
1346;0,007075458
1347;0,028331
1348;0,01149055
1349;0,001057933
1350;0,000131148
1351;0
1352;0
1353;0
1354;0
1355;0
1356;0
1357;0
1358;0,000622952
1359;0,010273275
1360;0,012131
1361;0,01965575
1362;0,114258
1363;0,112365
1364;0,04710425
1365;0,0669945
1366;0,02496725
1367;0,009344225
1368;0,00098361
1369;0,003584805
1370;0,03010175
1371;0,013813
1372;0,061036
1373;0,03976
1374;0,038689
1375;0,018204
1376;0,001664858
1377;0,001330433
1378;0,01178425
1379;0,03027875
1380;0,02009825
1381;0,038689
1382;0,038689
1383;0,040117
1384;0,11939125
1385;0,179145
1386;0,15705
1387;0,240325
1388;0,25902
1389;0,3385475
1390;0,5483975
1391;0,4463925
1392;0,4057025
1393;0,628395
1394;0,8939225
1395;0,94807
1396;0,6452275
1397;0,405705
1398;0,6749175
1399;0,76721
1400;0,76721
1401;0,6702625
1402;0,351585
1403;0,135695
1404;0,0639345
1405;0,038689
1406;0,0342625
1407;0,012131
1408;0,032492
1409;0,015672
1410;0,012131
1411;0,01443275
1412;0,03860025
1413;0,038689
1414;0,07234975
1415;0,088213
1416;0,16604
1417;0,08213125
1418;0,02363925
1419;0,012131
1420;0,012131
1421;0,012131
1422;0,012131
1423;0,01611475
1424;0,0628635
1425;0,038995
1426;0,07005475
1427;0,0919175
1428;0,24341
1429;0,49377
1430;0,4072275
1431;0,08993
1432;0,015672
1433;0,012131
1434;0,0091585
1435;0,00098361
1436;0,00037705
1437;0,000868855
1438;0,00098361
1439;0,000868855
1440;0,000213123
1441;0,007114803
1442;0,012131
1443;0,01699975
1444;0,07158475
1445;0,08459
1446;0,1127485
1447;0,6011875
1448;0,67801
1449;0,21851
1450;0,085073
1451;0,085073
1452;0,151735
1453;0,112365
1454;0,1163725
1455;0,590625
1456;0,9944125
1457;0,9319175
1458;0,4300875
1459;0,22673
1460;0,359385
1461;0,23838
1462;0,1353115
1463;0,2599475
1464;0,25902
1465;0,3710375
1466;0,3929925
1467;0,2587725
1468;0,175745
1469;0,3172675
1470;0,435245
1471;0,7155725
1472;0,746325
1473;0,3959025
1474;0,130866
1475;0,0662295
1476;0,112365
1477;0,08459
1478;0,088213
1479;0,1881325
1480;0,15705
1481;0,112365
1482;0,10149825
1483;0,2284275
1484;0,3329525
1485;0,3986425
1486;0,543195
1487;0,414065
1488;0,81035
1489;0,5997
1490;0,2903825
1491;0,262155
1492;0,46777
1493;0,394555
1494;0,5090825
1495;0,7952625
1496;0,9810625
1497;0,9546
1498;0,8948625
1499;0,37509
1500;0,12074575
1501;0,08459
1502;0,08459
1503;0,08459
1504;0,044809
1505;0,01788525
1506;0,0108305
1507;0,00098361
1508;0,002469958
1509;0,01443275
1510;0,03860025
1511;0,034705
1512;0,005442603
1513;0,00098361
1514;0,009344225
1515;0,01655725
1516;0,00414208
1517;0,000770495
1518;0,006483103
1519;0,001057933
1520;0,00098361
1521;0,00098361
1522;0,00098361
1523;0,00098361
1524;0,000953007
1525;3,06E-05
1526;0,000737705
1527;0,00098361
1528;0,006743153
1529;0,00098361
1530;0,00098361
1531;0,006371653
1532;0,02142625
1533;0,01832775
1534;0,09097375
1535;0,471065
1536;0,2731975
1537;0,1051205
1538;0,05016425
1539;0,038689
1540;0,038689
1541;0,041494
1542;0,1215185
1543;0,1449725
1544;0,07158475
1545;0,038689
1546;0,093848
1547;0,2575525
1548;0,616065
1549;0,9088075
1550;0,99825
1551;0,99877
1552;0,7664625
1553;0,3944275
1554;0,2527875
1555;0,14007
1556;0,2599475
1557;0,262155
1558;0,45495
1559;0,312785
1560;0,25902
1561;0,298765
1562;0,6883875
1563;0,2285675
1564;0,3390525
1565;0,334415
1566;0,04980625
1567;0,005256805
1568;0,001429508
1569;0,02060325
1570;0,14688
1571;0,2791825
1572;0,2471225
1573;0,15705
1574;0,15705
1575;0,108741
1576;0,2906925
1577;0,605425
1578;0,999315
1579;1
1580;1
1581;0,9972
1582;0,98015
1583;0,9473
1584;0,9990375
1585;0,9786375
1586;0,8356625
1587;0,4830275
1588;0,2320825
1589;0,054915
1590;0,03337725
1591;0,012131
1592;0,01965575
1593;0,012131
1594;0,012131
1595;0,015672
1596;0,07066675
1597;0,042667
1598;0,038689
1599;0,038689
1600;0,05797425
1601;0,3894475
1602;0,312785
1603;0,3670525
1604;0,9139725
1605;0,91477
1606;0,9990325
1607;1
1608;1
1609;1
1610;0,999125
1611;0,8694025
1612;0,8576775
1613;0,3606175
1614;0,110065
1615;0,08459
1616;0,083162
1617;0,026838
1618;0,01275075
1619;0,062872
1620;0,128788
1621;0,085073
1622;0,08459
1623;0,097873
1624;0,2043725
1625;0,437335
1626;0,205995
1627;0,121085
1628;0,45382
1629;0,808115
1630;0,5153675
1631;0,5554575
1632;0,435245
1633;0,294865
1634;0,2454225
1635;0,1039135
1636;0,085073
1637;0,180775
1638;0,410005
1639;0,101367
1640;0,01788525
1641;0,012131
1642;0,02541
1643;0,038689
1644;0,041494
1645;0,1232185
1646;0,3440275
1647;0,9139725
1648;0,85531
1649;0,69836
1650;0,42131
1651;0,3835825
1652;0,1798575
1653;0,07311475
1654;0,0376265
1655;0,01275075
1656;0,012131
1657;0,012131
1658;0,009344225
1659;0,00098361
1660;0,00098361
1661;0,00098361
1662;0,00098361
1663;0,005814303
1664;0,000459025
1665;0
1666;0
1667;0
1668;0
1669;0
1670;0
1671;0
1672;0
1673;0
1674;0
1675;0
1676;0
1677;0
1678;0
1679;0
1680;0
1681;0
1682;0
1683;0
1684;0
1685;0
1686;0
1687;0
1688;0
1689;0
1690;0
1691;0
1692;0
1693;0,00047541
1694;0,00098361
1695;0,00098361
1696;0,006185753
1697;0,012131
1698;0,0089726
1699;0,00098361
1700;0,00098361
1701;0,00302733
1702;0,02054075
1703;0,012131
1704;0,005256805
1705;0,00055737
1706;0,003027353
1707;0,00098361
1708;0,00098361
1709;0,00098361
1710;0,00098361
1711;0,008043653
1712;0,012131
1713;0,012131
1714;0,00377053
1715;0,001169407
1716;0,01157365
1717;0,012131
1718;0,0355905
1719;0,038689
1720;0,038689
1721;0,044809
1722;0,142378
1723;0,521465
1724;0,6021625
1725;0,9536775
1726;0,8869875
1727;0,9416825
1728;0,6829
1729;0,9244625
1730;0,98356
1731;0,55642
1732;0,1798575
1733;0,07923475
1734;0,038689
1735;0,06066275
1736;0,4185175
1737;0,4659025
1738;0,598525
1739;0,52443
1740;0,231595
1741;0,1497225
1742;0,04867625
1743;0,01443275
1744;0,04043625
1745;0,083519
1746;0,0685245
1747;0,18746
1748;0,34126
1749;0,81035
1750;0,65403
1751;0,8504975
1752;0,562295
1753;0,7472525
1754;0,9638475
1755;0,99979
1756;0,985025
1757;0,904755
1758;0,43457
1759;0,2318275
1760;0,1658875
1761;0,3505325
1762;0,3486325
1763;0,16465
1764;0,08620275
1765;0,4637125
1766;0,42131
1767;0,39344
1768;0,5077075
1769;0,562035
1770;0,7520625
1771;0,6400275
1772;0,95538
1773;0,9727075
1774;0,626835
1775;0,35532
1776;0,8043875
1777;0,943345
1778;0,996855
1779;0,9161075
1780;0,622625
1781;0,5849525
1782;0,3054875
1783;0,42763
1784;0,89269
1785;0,9558975
1786;0,999965
1787;1
1788;0,9965
1789;0,989215
1790;0,76459
1791;0,56066
1792;0,435245
1793;0,30024
1794;0,437685
1795;0,7699725
1796;0,412635
1797;0,1808425
1798;0,3099275
1799;0,4650075
1800;0,1939175
1801;0,08459
1802;0,08408
1803;0,03954625
1804;0,0091496
1805;0,000868855
1806;0
1807;0,000868855
1808;0,008043653
1809;0,01965575
1810;0,097349
1811;0,05245925
1812;0,07903275
1813;0,16774
1814;0,1051205
1815;0,08459
1816;0,06240425
1817;0,08459
1818;0,05092925
1819;0,01788525
1820;0,012131
1821;0,012131
1822;0,012131
1823;0,02541
1824;0,05217725
1825;0,2165925
1826;0,43211
1827;0,7155725
1828;0,7155725
1829;0,535575
1830;0,312105
1831;0,1645275
1832;0,107533
1833;0,16112
1834;0,039018
1835;0,012131
1836;0,01178425
1837;0,000838625
1838;0
1839;0
1840;0
1841;0
1842;0,000131148
1843;0,00098361
1844;0,00098361
1845;0,00098361
1846;0,00098361
1847;0,000131148
1848;0,000278688
1849;0,00098361
