;Hard_coal_2020;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050
622;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
623;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
624;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
625;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
626;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
627;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
628;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
629;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
630;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
631;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
632;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
633;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
634;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
635;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
636;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
637;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
638;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
639;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
640;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
641;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
642;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
643;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
644;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
645;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
646;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
647;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
648;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
649;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
650;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
651;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
652;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
653;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
654;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
655;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
656;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
657;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
658;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
659;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
660;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
661;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
662;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
663;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
664;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
665;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
666;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
667;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
668;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
669;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
670;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
671;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
672;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
673;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
674;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
675;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
676;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
677;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
678;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
679;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
680;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
681;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
682;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
683;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
684;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
685;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
686;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
687;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
688;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
689;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
690;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
691;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
692;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
693;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
694;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
695;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
696;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
697;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
698;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
699;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
700;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
701;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
702;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
703;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
704;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
705;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
706;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
707;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
708;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
709;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
710;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
711;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
712;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
713;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
714;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
715;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
716;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
717;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
718;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
719;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
720;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
721;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
722;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
723;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
724;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
725;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
726;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
727;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
728;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
729;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
730;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
731;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
732;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
733;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
734;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
735;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
736;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
737;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
738;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
739;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
740;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
741;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
742;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
743;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000
744;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
745;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
746;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
747;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
748;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
749;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
750;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
751;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
752;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
753;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
754;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
755;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
756;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
757;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
758;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
759;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
760;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
761;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
762;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
763;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
764;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
765;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
766;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
767;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
768;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
769;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
770;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
771;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
772;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
773;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
774;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
775;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
776;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
777;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
778;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
779;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
780;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
781;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
782;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
783;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
784;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
785;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
786;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
787;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
788;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
789;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
790;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
791;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
792;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
793;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
794;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
795;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
796;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
797;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
798;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
799;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
800;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
801;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
802;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
803;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
804;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
805;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
806;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
807;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
808;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
809;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
810;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
811;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
812;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
813;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
814;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
815;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
816;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
817;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
818;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
819;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
820;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
821;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
822;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
823;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
824;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
825;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
826;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
827;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
828;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
829;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
830;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
831;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
832;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
833;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
834;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
835;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
836;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
837;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
838;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
839;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
840;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
841;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
842;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
843;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
844;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
845;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
846;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
847;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
848;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
849;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
850;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
851;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
852;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
853;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
854;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
855;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
856;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
857;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
858;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
859;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
860;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
861;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
862;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
863;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
864;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
865;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
866;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
867;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
868;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
869;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
870;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
871;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
872;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
873;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
874;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
875;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
876;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
877;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
878;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
879;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
880;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
881;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
882;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
883;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
884;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
885;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
886;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
887;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
888;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
889;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
890;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
891;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
892;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
893;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
894;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
895;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
896;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
897;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
898;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
899;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
900;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
901;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
902;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
903;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
904;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
905;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
906;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
907;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
908;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
909;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
910;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
911;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
912;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
913;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
914;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
915;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
916;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
917;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
918;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
919;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
920;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
921;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
922;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
923;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
924;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
925;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
926;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
927;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
928;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
929;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
930;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
931;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
932;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
933;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
934;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
935;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
936;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
937;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
938;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
939;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
940;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
941;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
942;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
943;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
944;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
945;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
946;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
947;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
948;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
949;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
950;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
951;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
952;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
953;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
954;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
955;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
956;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
957;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
958;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
959;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
960;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
961;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
962;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
963;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
964;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
965;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
966;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
967;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
968;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
969;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
970;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
971;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
972;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
973;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
974;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
975;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
976;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
977;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
978;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
979;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
980;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
981;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
982;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
983;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
984;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
985;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
986;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
987;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
988;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
989;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
990;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
991;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
992;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
993;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
994;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
995;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
996;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
997;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
998;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
999;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
1000;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
1001;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
1002;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
1003;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
1004;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
1005;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
1006;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
1007;5,385874727;5,385874727;5,385874727;10000000;10000000;10000000;10000000
